seq_no=0,	ch0= 765, ch1=1501, ch2=  64, ch3=   0, ch4= 243, ch5= 155, ts=1714036481672223,	delta=1714036481672223,
seq_no=4535,	ch0= 205, ch1=1584, ch2= 597, ch3=   0, ch4=  85, ch5= 153, ts=1714036485481447,	delta=684,
seq_no=4536,	ch0=  79, ch1=1505, ch2= 832, ch3=   6, ch4=  64, ch5= 171, ts=1714036485482266,	delta=819,
seq_no=4537,	ch0=   0, ch1=1373, ch2=1055, ch3=  23, ch4=  37, ch5= 171, ts=1714036485483132,	delta=866,
seq_no=4538,	ch0=   0, ch1=1203, ch2=1267, ch3=  52, ch4=  11, ch5= 176, ts=1714036485483955,	delta=823,
seq_no=4539,	ch0=   0, ch1=1004, ch2=1458, ch3=  79, ch4=   0, ch5= 170, ts=1714036485484786,	delta=831,
seq_no=4540,	ch0=  32, ch1= 806, ch2=1600, ch3= 100, ch4=   0, ch5= 157, ts=1714036485485627,	delta=841,
seq_no=4541,	ch0= 167, ch1= 577, ch2=1667, ch3= 141, ch4=   0, ch5= 195, ts=1714036485486469,	delta=842,
seq_no=4542,	ch0= 337, ch1= 422, ch2=1745, ch3= 157, ch4=   0, ch5= 101, ts=1714036485487325,	delta=856,
seq_no=4543,	ch0= 622, ch1= 198, ch2=1724, ch3= 192, ch4=   0, ch5=  87, ts=1714036485488156,	delta=831,
seq_no=4544,	ch0= 689, ch1=  84, ch2=1648, ch3= 225, ch4=   0, ch5=  73, ts=1714036485488994,	delta=838,
seq_no=4545,	ch0= 936, ch1=   0, ch2=1587, ch3= 193, ch4=  25, ch5=  39, ts=1714036485489835,	delta=841,
seq_no=4546,	ch0=1157, ch1=  14, ch2=1248, ch3= 199, ch4=  53, ch5=  66, ts=1714036485490688,	delta=853,
seq_no=4547,	ch0=1301, ch1=   0, ch2=1079, ch3= 201, ch4=  58, ch5=   0, ts=1714036485491517,	delta=829,
seq_no=4548,	ch0=1428, ch1=  64, ch2= 847, ch3= 187, ch4=  87, ch5=   0, ts=1714036485492358,	delta=841,
seq_no=4549,	ch0=1519, ch1= 199, ch2= 618, ch3= 170, ch4= 112, ch5=   0, ts=1714036485493201,	delta=843,
seq_no=4550,	ch0=1542, ch1= 367, ch2= 388, ch3= 141, ch4= 138, ch5=   0, ts=1714036485494043,	delta=842,
seq_no=4551,	ch0=1521, ch1= 583, ch2= 210, ch3= 114, ch4= 148, ch5=   0, ts=1714036485494895,	delta=852,
seq_no=4552,	ch0=1445, ch1= 797, ch2=  42, ch3=  78, ch4= 162, ch5=   0, ts=1714036485495728,	delta=833,
seq_no=4553,	ch0=1313, ch1= 998, ch2=   0, ch3=  43, ch4= 146, ch5=  17, ts=1714036485496567,	delta=839,
seq_no=4554,	ch0=1120, ch1=1208, ch2=   0, ch3=  21, ch4= 167, ch5=  41, ts=1714036485497410,	delta=843,
seq_no=4555,	ch0= 935, ch1=1380, ch2=   0, ch3=   0, ch4= 146, ch5=  70, ts=1714036485498250,	delta=840,
seq_no=4556,	ch0= 736, ch1=1529, ch2= 150, ch3=   0, ch4= 168, ch5=  98, ts=1714036485499103,	delta=853,
seq_no=4557,	ch0= 531, ch1=1672, ch2= 220, ch3=   0, ch4= 114, ch5=  49, ts=1714036485499982,	delta=879,
seq_no=4558,	ch0= 346, ch1=1541, ch2= 425, ch3=   8, ch4= 130, ch5= 123, ts=1714036485500781,	delta=799,
seq_no=4559,	ch0= 169, ch1=1583, ch2= 653, ch3=   0, ch4=  79, ch5= 150, ts=1714036485501622,	delta=841,
seq_no=4560,	ch0=  40, ch1=1482, ch2= 886, ch3=  10, ch4=  55, ch5= 166, ts=1714036485502464,	delta=842,
seq_no=4561,	ch0=   0, ch1=1337, ch2=1111, ch3=  31, ch4=  26, ch5= 180, ts=1714036485503311,	delta=847,
seq_no=4562,	ch0=   0, ch1=1158, ch2=1326, ch3=  54, ch4=   4, ch5= 174, ts=1714036485504136,	delta=825,
seq_no=4563,	ch0=   0, ch1= 956, ch2=1511, ch3=  85, ch4=   0, ch5= 169, ts=1714036485504978,	delta=842,
seq_no=4564,	ch0= 171, ch1= 728, ch2=1640, ch3= 117, ch4=   0, ch5= 152, ts=1714036485505819,	delta=841,
seq_no=4565,	ch0= 176, ch1= 522, ch2=1718, ch3= 192, ch4=   0, ch5= 132, ts=1714036485506752,	delta=933,
seq_no=4566,	ch0= 370, ch1= 325, ch2=1798, ch3= 167, ch4=   0, ch5= 109, ts=1714036485507522,	delta=770,
seq_no=4567,	ch0= 588, ch1= 173, ch2=1683, ch3= 194, ch4=   0, ch5=  66, ts=1714036485508359,	delta=837,
seq_no=4568,	ch0= 807, ch1=   0, ch2=1580, ch3= 184, ch4=  72, ch5=  36, ts=1714036485509196,	delta=837,
seq_no=4569,	ch0=1116, ch1=   0, ch2=1448, ch3= 194, ch4=   0, ch5=  34, ts=1714036485510036,	delta=840,
seq_no=4570,	ch0=1114, ch1=   2, ch2=1280, ch3= 236, ch4=  28, ch5=  64, ts=1714036485510890,	delta=854,
seq_no=4571,	ch0=1337, ch1=   0, ch2=1018, ch3= 192, ch4=  64, ch5=   0, ts=1714036485511720,	delta=830,
seq_no=4572,	ch0=1459, ch1=  97, ch2= 792, ch3= 184, ch4=  85, ch5=   0, ts=1714036485512562,	delta=842,
seq_no=4573,	ch0=1528, ch1= 251, ch2= 564, ch3= 162, ch4= 116, ch5=   0, ts=1714036485513590,	delta=1028,
seq_no=4574,	ch0=1538, ch1= 431, ch2= 354, ch3= 133, ch4= 140, ch5=   0, ts=1714036485514288,	delta=698,
seq_no=4575,	ch0=1504, ch1= 635, ch2= 169, ch3= 101, ch4= 155, ch5=   0, ts=1714036485515111,	delta=823,
seq_no=4576,	ch0=1415, ch1= 858, ch2=  40, ch3=  75, ch4= 166, ch5=   2, ts=1714036485515938,	delta=827,
seq_no=4577,	ch0=1262, ch1=1050, ch2=   0, ch3=  40, ch4= 165, ch5=  21, ts=1714036485516774,	delta=836,
seq_no=4578,	ch0=1097, ch1=1239, ch2=   0, ch3=  23, ch4= 160, ch5=  34, ts=1714036485517616,	delta=842,
seq_no=4579,	ch0= 896, ch1=1384, ch2=   5, ch3=   8, ch4= 162, ch5=  72, ts=1714036485518455,	delta=839,
seq_no=4580,	ch0= 546, ch1=1516, ch2=  98, ch3=  57, ch4= 128, ch5=  98, ts=1714036485519303,	delta=848,
seq_no=4581,	ch0= 458, ch1=1626, ch2= 285, ch3=   0, ch4= 119, ch5= 154, ts=1714036485520138,	delta=835,
seq_no=4582,	ch0= 294, ch1=1600, ch2= 374, ch3=   0, ch4=  76, ch5= 249, ts=1714036485520981,	delta=843,
seq_no=4583,	ch0= 137, ch1=1556, ch2= 715, ch3=   0, ch4=  67, ch5= 168, ts=1714036485521821,	delta=840,
seq_no=4584,	ch0=  20, ch1=1454, ch2= 937, ch3=  14, ch4=  38, ch5= 167, ts=1714036485522669,	delta=848,
seq_no=4585,	ch0=   0, ch1=1306, ch2=1163, ch3=  36, ch4=  13, ch5= 168, ts=1714036485523504,	delta=835,
seq_no=4586,	ch0=   0, ch1=1123, ch2=1376, ch3=  65, ch4=   5, ch5= 168, ts=1714036485524345,	delta=841,
seq_no=4587,	ch0=   0, ch1= 917, ch2=1542, ch3=  90, ch4=   0, ch5= 161, ts=1714036485525188,	delta=843,
seq_no=4588,	ch0=  97, ch1= 692, ch2=1647, ch3= 125, ch4=   0, ch5= 110, ts=1714036485526030,	delta=842,
seq_no=4589,	ch0= 238, ch1= 433, ch2=1729, ch3= 149, ch4=  29, ch5= 117, ts=1714036485526880,	delta=850,
seq_no=4590,	ch0= 473, ch1= 270, ch2=1733, ch3= 203, ch4=   0, ch5=  98, ts=1714036485527713,	delta=833,
seq_no=4591,	ch0= 609, ch1= 130, ch2=1670, ch3= 184, ch4=   0, ch5=  74, ts=1714036485528556,	delta=843,
seq_no=4592,	ch0= 848, ch1=  41, ch2=1607, ch3= 196, ch4=  26, ch5=  53, ts=1714036485529397,	delta=841,
seq_no=4593,	ch0=1056, ch1=   0, ch2=1350, ch3= 205, ch4=  11, ch5=   0, ts=1714036485530236,	delta=839,
seq_no=4594,	ch0=1233, ch1=   0, ch2=1173, ch3= 203, ch4= 104, ch5=   0, ts=1714036485531087,	delta=851,
seq_no=4595,	ch0=1376, ch1=  11, ch2= 960, ch3= 188, ch4=  72, ch5=   0, ts=1714036485531920,	delta=833,
seq_no=4596,	ch0=1479, ch1= 128, ch2= 727, ch3= 170, ch4=  93, ch5=   0, ts=1714036485532764,	delta=844,
seq_no=4597,	ch0=1543, ch1= 290, ch2= 497, ch3= 153, ch4= 112, ch5=   0, ts=1714036485533606,	delta=842,
seq_no=4598,	ch0=1546, ch1= 482, ch2= 302, ch3= 125, ch4= 136, ch5=   0, ts=1714036485534448,	delta=842,
seq_no=4599,	ch0=1484, ch1= 701, ch2= 129, ch3=  91, ch4= 154, ch5=   0, ts=1714036485535300,	delta=852,
seq_no=4600,	ch0=1380, ch1= 893, ch2=  21, ch3=  66, ch4= 162, ch5=  10, ts=1714036485536131,	delta=831,
seq_no=4601,	ch0=1216, ch1=1096, ch2=   0, ch3=  18, ch4= 169, ch5=  25, ts=1714036485536975,	delta=844,
seq_no=4602,	ch0=1045, ch1=1287, ch2=   0, ch3=   8, ch4= 153, ch5=  45, ts=1714036485537816,	delta=841,
seq_no=4603,	ch0= 839, ch1=1441, ch2=  18, ch3=   0, ch4= 160, ch5=  78, ts=1714036485538665,	delta=849,
seq_no=4604,	ch0= 649, ch1=1603, ch2= 137, ch3=   0, ch4= 144, ch5=  65, ts=1714036485539499,	delta=834,
seq_no=4605,	ch0= 488, ch1=1574, ch2= 320, ch3=   0, ch4=  55, ch5= 121, ts=1714036485540339,	delta=840,
seq_no=4606,	ch0= 184, ch1=1588, ch2= 569, ch3=  13, ch4=  84, ch5= 186, ts=1714036485541181,	delta=842,
seq_no=4607,	ch0= 106, ch1=1534, ch2= 771, ch3=   0, ch4=  64, ch5= 173, ts=1714036485542024,	delta=843,
seq_no=4608,	ch0=   0, ch1=1415, ch2=1008, ch3=  18, ch4=  29, ch5= 165, ts=1714036485542874,	delta=850,
seq_no=4609,	ch0=   0, ch1=1255, ch2=1228, ch3=  42, ch4=   8, ch5= 172, ts=1714036485543707,	delta=833,
seq_no=4610,	ch0=   0, ch1=1065, ch2=1428, ch3=  69, ch4=   0, ch5= 165, ts=1714036485544547,	delta=840,
seq_no=4611,	ch0=  20, ch1= 858, ch2=1576, ch3= 100, ch4=   0, ch5= 156, ts=1714036485545390,	delta=843,
seq_no=4612,	ch0= 117, ch1= 634, ch2=1680, ch3= 112, ch4=   0, ch5= 138, ts=1714036485546426,	delta=1036,
seq_no=4613,	ch0= 279, ch1= 443, ch2=1760, ch3= 157, ch4=   0, ch5= 202, ts=1714036485547121,	delta=695,
seq_no=4614,	ch0= 465, ch1= 308, ch2=1725, ch3= 183, ch4=   0, ch5=  82, ts=1714036485547930,	delta=809,
seq_no=4615,	ch0= 674, ch1=  70, ch2=1660, ch3= 197, ch4=   0, ch5=  64, ts=1714036485548762,	delta=832,
seq_no=4616,	ch0= 796, ch1=   0, ch2=1506, ch3= 273, ch4=   1, ch5=  64, ts=1714036485549601,	delta=839,
seq_no=4617,	ch0=1065, ch1=  16, ch2=1344, ch3= 182, ch4=  37, ch5=  45, ts=1714036485550487,	delta=886,
seq_no=4618,	ch0=1264, ch1=   5, ch2=1183, ch3= 209, ch4=  71, ch5=   0, ts=1714036485551292,	delta=805,
seq_no=4619,	ch0=1403, ch1=  30, ch2= 901, ch3= 197, ch4=  81, ch5=   0, ts=1714036485552130,	delta=838,
seq_no=4620,	ch0=1500, ch1= 164, ch2= 666, ch3= 177, ch4= 106, ch5=   0, ts=1714036485552969,	delta=839,
seq_no=4621,	ch0=1544, ch1= 330, ch2= 441, ch3= 136, ch4= 130, ch5=   0, ts=1714036485553807,	delta=838,
seq_no=4622,	ch0=1537, ch1= 528, ch2= 258, ch3= 112, ch4= 146, ch5=   0, ts=1714036485554665,	delta=858,
seq_no=4623,	ch0=1472, ch1= 741, ch2=  97, ch3=  78, ch4= 151, ch5=   0, ts=1714036485555494,	delta=829,
seq_no=4624,	ch0=1367, ch1= 960, ch2=   0, ch3=  51, ch4= 157, ch5=   0, ts=1714036485556335,	delta=841,
seq_no=4625,	ch0=1199, ch1=1131, ch2=   0, ch3=  21, ch4= 159, ch5=  18, ts=1714036485557172,	delta=837,
seq_no=4626,	ch0=1009, ch1=1344, ch2=   0, ch3=  13, ch4= 138, ch5=  59, ts=1714036485558015,	delta=843,
seq_no=4627,	ch0= 786, ch1=1504, ch2=  57, ch3=   0, ch4= 144, ch5=  91, ts=1714036485558864,	delta=849,
seq_no=4628,	ch0= 565, ch1=1579, ch2= 192, ch3=   0, ch4= 130, ch5= 102, ts=1714036485559701,	delta=837,
seq_no=4629,	ch0= 420, ch1=1626, ch2= 335, ch3=   0, ch4= 128, ch5= 192, ts=1714036485560540,	delta=839,
seq_no=4630,	ch0= 205, ch1=1478, ch2= 596, ch3=   0, ch4= 180, ch5= 141, ts=1714036485561381,	delta=841,
seq_no=4631,	ch0=  72, ch1=1505, ch2= 820, ch3=   2, ch4=  55, ch5= 162, ts=1714036485562226,	delta=845,
seq_no=4632,	ch0=   0, ch1=1384, ch2=1052, ch3=  24, ch4=  34, ch5= 174, ts=1714036485563066,	delta=840,
seq_no=4633,	ch0=   0, ch1=1216, ch2=1268, ch3=  48, ch4=  11, ch5= 175, ts=1714036485563907,	delta=841,
seq_no=4634,	ch0=   0, ch1=1016, ch2=1462, ch3=  78, ch4=   0, ch5= 165, ts=1714036485564748,	delta=841,
seq_no=4635,	ch0=  36, ch1= 797, ch2=1601, ch3=  98, ch4=   0, ch5= 160, ts=1714036485565589,	delta=841,
seq_no=4636,	ch0= 165, ch1= 555, ch2=1696, ch3= 136, ch4=  11, ch5= 139, ts=1714036485566434,	delta=845,
seq_no=4637,	ch0= 277, ch1= 379, ch2=1745, ch3= 215, ch4=   0, ch5= 117, ts=1714036485567282,	delta=848,
seq_no=4638,	ch0= 516, ch1= 214, ch2=1720, ch3= 178, ch4=   0, ch5=  85, ts=1714036485568116,	delta=834,
seq_no=4639,	ch0= 722, ch1=  74, ch2=1601, ch3= 197, ch4=   0, ch5= 105, ts=1714036485568960,	delta=844,
seq_no=4640,	ch0= 962, ch1=  41, ch2=1472, ch3= 229, ch4=  18, ch5=  17, ts=1714036485569800,	delta=840,
seq_no=4641,	ch0=1122, ch1=   0, ch2=1302, ch3= 200, ch4=   0, ch5=  13, ts=1714036485570651,	delta=851,
seq_no=4642,	ch0=1193, ch1=   0, ch2=1062, ch3= 272, ch4=  42, ch5=   2, ts=1714036485571485,	delta=834,
seq_no=4643,	ch0=1425, ch1=  53, ch2= 852, ch3= 187, ch4=  86, ch5=   0, ts=1714036485572328,	delta=843,
seq_no=4644,	ch0=1511, ch1= 192, ch2= 615, ch3= 172, ch4= 107, ch5=   0, ts=1714036485573169,	delta=841,
seq_no=4645,	ch0=1545, ch1= 372, ch2= 398, ch3= 134, ch4= 131, ch5=   0, ts=1714036485574009,	delta=840,
seq_no=4646,	ch0=1522, ch1= 580, ch2= 207, ch3= 109, ch4= 149, ch5=   0, ts=1714036485574860,	delta=851,
seq_no=4647,	ch0=1447, ch1= 786, ch2=  64, ch3=  66, ch4= 154, ch5=   0, ts=1714036485575696,	delta=836,
seq_no=4648,	ch0=1321, ch1=1002, ch2=   0, ch3=  50, ch4= 160, ch5=   9, ts=1714036485576537,	delta=841,
seq_no=4649,	ch0=1143, ch1=1196, ch2=   0, ch3=  25, ch4= 161, ch5=  31, ts=1714036485577380,	delta=843,
seq_no=4650,	ch0= 965, ch1=1367, ch2=   0, ch3=   1, ch4= 154, ch5=  56, ts=1714036485578218,	delta=838,
seq_no=4651,	ch0= 742, ch1=1499, ch2=  65, ch3=   0, ch4= 139, ch5=  83, ts=1714036485579232,	delta=1014,
seq_no=4652,	ch0= 594, ch1=1575, ch2= 234, ch3=   0, ch4= 101, ch5= 102, ts=1714036485579931,	delta=699,
seq_no=4653,	ch0= 320, ch1=1635, ch2= 432, ch3=   0, ch4= 113, ch5= 170, ts=1714036485580760,	delta=829,
seq_no=4654,	ch0= 173, ch1=1600, ch2= 696, ch3=   0, ch4=  96, ch5= 169, ts=1714036485581594,	delta=834,
seq_no=4655,	ch0=  52, ch1=1479, ch2= 871, ch3=   9, ch4=  58, ch5= 167, ts=1714036485582432,	delta=838,
seq_no=4656,	ch0=   0, ch1=1344, ch2=1101, ch3=  25, ch4=  33, ch5= 174, ts=1714036485583279,	delta=847,
seq_no=4657,	ch0=   0, ch1=1174, ch2=1308, ch3=  50, ch4=   6, ch5= 176, ts=1714036485584116,	delta=837,
seq_no=4658,	ch0=   0, ch1= 963, ch2=1487, ch3=  89, ch4=   0, ch5= 169, ts=1714036485584956,	delta=840,
seq_no=4659,	ch0=  64, ch1= 753, ch2=1626, ch3= 116, ch4=   0, ch5= 154, ts=1714036485585796,	delta=840,
seq_no=4660,	ch0= 213, ch1= 552, ch2=1691, ch3= 145, ch4=   0, ch5= 186, ts=1714036485586644,	delta=848,
seq_no=4661,	ch0= 370, ch1= 292, ch2=1740, ch3= 166, ch4=  32, ch5= 104, ts=1714036485587480,	delta=836,
seq_no=4662,	ch0= 621, ch1= 171, ch2=1712, ch3= 185, ch4=   0, ch5=  77, ts=1714036485588324,	delta=844,
seq_no=4663,	ch0= 754, ch1=  48, ch2=1601, ch3= 166, ch4=   0, ch5=  50, ts=1714036485589162,	delta=838,
seq_no=4664,	ch0= 953, ch1=  20, ch2=1531, ch3= 201, ch4=  50, ch5=  36, ts=1714036485590003,	delta=841,
seq_no=4665,	ch0=1218, ch1=  10, ch2=1226, ch3= 213, ch4=  42, ch5=   0, ts=1714036485590853,	delta=850,
seq_no=4666,	ch0=1307, ch1=   0, ch2=1037, ch3= 193, ch4= 146, ch5=   0, ts=1714036485591686,	delta=833,
seq_no=4667,	ch0=1456, ch1=  83, ch2= 804, ch3= 186, ch4=  90, ch5=   0, ts=1714036485592530,	delta=844,
seq_no=4668,	ch0=1535, ch1= 224, ch2= 562, ch3= 165, ch4= 118, ch5=   0, ts=1714036485593371,	delta=841,
seq_no=4669,	ch0=1544, ch1= 416, ch2= 349, ch3= 132, ch4= 147, ch5=   0, ts=1714036485594213,	delta=842,
seq_no=4670,	ch0=1507, ch1= 625, ch2= 168, ch3=  97, ch4= 154, ch5=   0, ts=1714036485595062,	delta=849,
seq_no=4671,	ch0=1415, ch1= 837, ch2=  34, ch3=  68, ch4= 154, ch5=   1, ts=1714036485595896,	delta=834,
seq_no=4672,	ch0=1281, ch1=1040, ch2=   4, ch3=  41, ch4= 154, ch5=  25, ts=1714036485596736,	delta=840,
seq_no=4673,	ch0=1088, ch1=1233, ch2=   0, ch3=   9, ch4= 154, ch5=  49, ts=1714036485597580,	delta=844,
seq_no=4674,	ch0= 895, ch1=1399, ch2=   0, ch3=   0, ch4= 146, ch5=  69, ts=1714036485598421,	delta=841,
seq_no=4675,	ch0= 705, ch1=1525, ch2=  98, ch3=   0, ch4= 137, ch5=  92, ts=1714036485599271,	delta=850,
seq_no=4676,	ch0= 530, ch1=1657, ch2= 239, ch3=   0, ch4= 128, ch5=  91, ts=1714036485600096,	delta=825,
seq_no=4677,	ch0= 296, ch1=1575, ch2= 461, ch3=   0, ch4=  34, ch5= 128, ts=1714036485600978,	delta=882,
seq_no=4678,	ch0=  76, ch1=1561, ch2= 729, ch3=  34, ch4=  69, ch5= 196, ts=1714036485601787,	delta=809,
seq_no=4679,	ch0=  13, ch1=1452, ch2= 931, ch3=  11, ch4=  45, ch5= 176, ts=1714036485602681,	delta=894,
seq_no=4680,	ch0=   0, ch1=1303, ch2=1157, ch3=  34, ch4=  21, ch5= 168, ts=1714036485603479,	delta=798,
seq_no=4681,	ch0=   0, ch1=1120, ch2=1359, ch3=  64, ch4=   4, ch5= 171, ts=1714036485604314,	delta=835,
seq_no=4682,	ch0=   0, ch1= 912, ch2=1528, ch3=  93, ch4=   0, ch5= 165, ts=1714036485605156,	delta=842,
seq_no=4683,	ch0=  88, ch1= 704, ch2=1658, ch3= 117, ch4=   0, ch5= 149, ts=1714036485605998,	delta=842,
seq_no=4684,	ch0= 224, ch1= 493, ch2=1722, ch3= 125, ch4=   0, ch5= 129, ts=1714036485606851,	delta=853,
seq_no=4685,	ch0= 413, ch1= 320, ch2=1778, ch3= 175, ch4=   0, ch5= 108, ts=1714036485607683,	delta=832,
seq_no=4686,	ch0= 617, ch1= 240, ch2=1676, ch3= 180, ch4=   0, ch5=  51, ts=1714036485608521,	delta=838,
seq_no=4687,	ch0= 832, ch1=   2, ch2=1570, ch3= 201, ch4=  22, ch5=  44, ts=1714036485609365,	delta=844,
seq_no=4688,	ch0=1090, ch1=   0, ch2=1416, ch3= 230, ch4=   0, ch5=  28, ts=1714036485610205,	delta=840,
seq_no=4689,	ch0=1172, ch1=   0, ch2=1192, ch3= 152, ch4=  47, ch5=  19, ts=1714036485611056,	delta=851,
seq_no=4690,	ch0=1347, ch1=  33, ch2=1045, ch3= 185, ch4= 107, ch5=   0, ts=1714036485612046,	delta=990,
seq_no=4691,	ch0=1468, ch1= 122, ch2= 738, ch3= 178, ch4=  96, ch5=   0, ts=1714036485612762,	delta=716,
seq_no=4692,	ch0=1530, ch1= 277, ch2= 520, ch3= 154, ch4= 117, ch5=   0, ts=1714036485613585,	delta=823,
seq_no=4693,	ch0=1535, ch1= 458, ch2= 314, ch3= 125, ch4= 141, ch5=   0, ts=1714036485614424,	delta=839,
seq_no=4694,	ch0=1499, ch1= 670, ch2= 132, ch3= 101, ch4= 160, ch5=   0, ts=1714036485615276,	delta=852,
seq_no=4695,	ch0=1386, ch1= 888, ch2=   1, ch3=  64, ch4= 175, ch5=   5, ts=1714036485616105,	delta=829,
seq_no=4696,	ch0=1248, ch1=1095, ch2=   0, ch3=  21, ch4= 158, ch5=  10, ts=1714036485616940,	delta=835,
seq_no=4697,	ch0=1046, ch1=1258, ch2=   0, ch3=  13, ch4= 156, ch5=  45, ts=1714036485617785,	delta=845,
seq_no=4698,	ch0= 851, ch1=1412, ch2=  33, ch3=   0, ch4= 138, ch5=  64, ts=1714036485618739,	delta=954,
seq_no=4699,	ch0= 640, ch1=1536, ch2= 144, ch3=   0, ch4= 133, ch5= 106, ts=1714036485619480,	delta=741,
seq_no=4700,	ch0= 440, ch1=1600, ch2= 392, ch3=   0, ch4= 136, ch5= 137, ts=1714036485620312,	delta=832,
seq_no=4701,	ch0= 320, ch1=1607, ch2= 493, ch3=   0, ch4=  90, ch5=  44, ts=1714036485621150,	delta=838,
seq_no=4702,	ch0=  88, ch1=1439, ch2= 736, ch3=   0, ch4= 133, ch5= 151, ts=1714036485621995,	delta=845,
seq_no=4703,	ch0=   0, ch1=1420, ch2= 995, ch3=  18, ch4=  43, ch5= 177, ts=1714036485622846,	delta=851,
seq_no=4704,	ch0=   0, ch1=1271, ch2=1216, ch3=  40, ch4=  16, ch5= 178, ts=1714036485623675,	delta=829,
seq_no=4705,	ch0=   0, ch1=1072, ch2=1401, ch3=  69, ch4=   0, ch5= 177, ts=1714036485624516,	delta=841,
seq_no=4706,	ch0=  11, ch1= 856, ch2=1567, ch3= 100, ch4=   0, ch5= 168, ts=1714036485625357,	delta=841,
seq_no=4707,	ch0= 128, ch1= 632, ch2=1679, ch3= 133, ch4=   0, ch5= 145, ts=1714036485626200,	delta=843,
seq_no=4708,	ch0= 293, ch1= 427, ch2=1733, ch3= 153, ch4=   0, ch5= 118, ts=1714036485627049,	delta=849,
seq_no=4709,	ch0= 430, ch1= 253, ch2=1730, ch3= 204, ch4=   0, ch5= 105, ts=1714036485627886,	delta=837,
seq_no=4710,	ch0= 665, ch1= 104, ch2=1732, ch3= 181, ch4=   0, ch5=  70, ts=1714036485628727,	delta=841,
seq_no=4711,	ch0= 876, ch1=   1, ch2=1499, ch3= 199, ch4=   0, ch5=  79, ts=1714036485629575,	delta=848,
seq_no=4712,	ch0=1111, ch1=  64, ch2=1346, ch3= 227, ch4=  26, ch5=   0, ts=1714036485630409,	delta=834,
seq_no=4713,	ch0=1249, ch1=   0, ch2=1152, ch3= 192, ch4=   0, ch5=   0, ts=1714036485631258,	delta=849,
seq_no=4714,	ch0=1278, ch1=  29, ch2= 909, ch3= 260, ch4=  58, ch5=   0, ts=1714036485632092,	delta=834,
seq_no=4715,	ch0=1489, ch1= 161, ch2= 692, ch3= 176, ch4= 102, ch5=   0, ts=1714036485632935,	delta=843,
seq_no=4716,	ch0=1535, ch1= 320, ch2= 467, ch3= 149, ch4= 126, ch5=   0, ts=1714036485633774,	delta=839,
seq_no=4717,	ch0=1531, ch1= 521, ch2= 268, ch3= 121, ch4= 149, ch5=   0, ts=1714036485634655,	delta=881,
seq_no=4718,	ch0=1473, ch1= 724, ch2=  97, ch3=  92, ch4= 164, ch5=   0, ts=1714036485635462,	delta=807,
seq_no=4719,	ch0=1362, ch1= 946, ch2=   0, ch3=  55, ch4= 173, ch5=   5, ts=1714036485636302,	delta=840,
seq_no=4720,	ch0=1203, ch1=1156, ch2=   0, ch3=  18, ch4= 166, ch5=  28, ts=1714036485637144,	delta=842,
seq_no=4721,	ch0= 992, ch1=1310, ch2=   0, ch3=   6, ch4= 159, ch5=  64, ts=1714036485637984,	delta=840,
seq_no=4722,	ch0= 781, ch1=1472, ch2=  46, ch3=   0, ch4= 156, ch5=  68, ts=1714036485638836,	delta=852,
seq_no=4723,	ch0= 594, ch1=1556, ch2= 178, ch3=   0, ch4= 127, ch5= 116, ts=1714036485639670,	delta=834,
seq_no=4724,	ch0= 286, ch1=1595, ch2= 349, ch3=  64, ch4=  96, ch5= 151, ts=1714036485640512,	delta=842,
seq_no=4725,	ch0= 197, ch1=1639, ch2= 610, ch3=   0, ch4=  74, ch5= 162, ts=1714036485641353,	delta=841,
seq_no=4726,	ch0=  70, ch1=1496, ch2= 748, ch3=   0, ch4=  54, ch5= 248, ts=1714036485642191,	delta=838,
seq_no=4727,	ch0=   0, ch1=1390, ch2=1063, ch3=  24, ch4=  34, ch5= 178, ts=1714036485643042,	delta=851,
seq_no=4728,	ch0=   0, ch1=1216, ch2=1259, ch3=  45, ch4=   9, ch5= 174, ts=1714036485643870,	delta=828,
seq_no=4729,	ch0=   0, ch1=1023, ch2=1455, ch3=  79, ch4=   0, ch5= 172, ts=1714036485644875,	delta=1005,
seq_no=4730,	ch0=  27, ch1= 807, ch2=1604, ch3= 109, ch4=   0, ch5= 155, ts=1714036485645584,	delta=709,
seq_no=4731,	ch0= 162, ch1= 595, ch2=1697, ch3= 141, ch4=   0, ch5= 145, ts=1714036485646402,	delta=818,
seq_no=4732,	ch0= 320, ch1= 388, ch2=1731, ch3= 173, ch4=   0, ch5= 100, ts=1714036485647271,	delta=869,
seq_no=4733,	ch0= 514, ch1= 180, ch2=1720, ch3= 178, ch4=  13, ch5=  89, ts=1714036485648097,	delta=826,
seq_no=4734,	ch0= 754, ch1=  70, ch2=1632, ch3= 244, ch4=   0, ch5=  66, ts=1714036485648976,	delta=879,
seq_no=4735,	ch0= 912, ch1=   0, ch2=1490, ch3= 178, ch4=   2, ch5=  45, ts=1714036485649782,	delta=806,
seq_no=4736,	ch0=1127, ch1=  25, ch2=1357, ch3= 207, ch4=  50, ch5=  13, ts=1714036485650663,	delta=881,
seq_no=4737,	ch0=1347, ch1=   5, ch2=1049, ch3= 206, ch4=  48, ch5=   0, ts=1714036485651463,	delta=800,
seq_no=4738,	ch0=1429, ch1=   0, ch2= 845, ch3= 202, ch4= 138, ch5=   0, ts=1714036485652303,	delta=840,
